Week,Anchorage,Birmingham,Little Rock,Mesa,Phoenix,Scottsdale,Tempe,Tucson,Berkeley,Fresno,Irvine,Los Angeles,Oakland,Sacramento,San Diego,San Francisco,San Jose,Sunnyvale,Colorado Springs,Denver,Washington,Gainesville,Jacksonville,Miami,Orlando,Tampa,Atlanta,Roswell,Honolulu,Des Moines,Chicago,Indianapolis,Wichita,Lexington,Baton Rouge,New Orleans,Boston,Somerville,Baltimore,Grand Rapids,St Paul,Kansas City,Springfield,St Louis,Jackson,Cary,Charlotte,Durham,Greensboro,Raleigh,Lincoln,Omaha,Newark,Albuquerque,Las Vegas,Reno,Albany,Buffalo,New York,Rochester,Cleveland,Columbus,Dayton,Oklahoma City,Tulsa,Beaverton,Eugene,Portland,Philadelphia,Pittsburgh,State College,Providence,Columbia,Greenville,Knoxville,Memphis,Nashville,Austin,Dallas,Ft Worth,Houston,Irving,Lubbock,Plano,San Antonio,Salt Lake City,Arlington,Reston,Richmond,Bellevue,Seattle,Spokane,Madison,Milwaukee
351,1.123,2.379,3.832,2.309,1.313,1.967,2.687,2.312,2.734,1.87,2.182,2.082,2.215,1.967,1.976,2.511,1.905,1.155,1.214,1.031,1.922,3.048,2.517,1.256,1.471,0.715,1.502,2.235,1.141,0.376,1.54,1.722,0.835,1.221,3.835,5.221,0.532,0.662,1.778,0.884,0.625,1.445,0.634,1.084,2.983,2.83,1.77,4.807,2.906,2.418,0.957,0.807,0.712,2.809,2.213,3.085,2.019,1.402,1.327,1.455,1.832,0.766,1.336,3.764,2.955,1.776,2.351,1.142,1.425,2.694,2.283,0.565,3.579,1.765,1.195,1.648,1.482,3.262,2.396,2.452,2.327,0.981,4.209,1.381,2.17,0.585,2.375,2.725,1.567,1.591,1.442,2.116,2.631,1.773
352,1.065,1.613,3.086,1.625,1.95,1.929,3.168,1.861,1.562,0.768,1.944,1.364,1.625,2.698,1.564,2.515,2.117,2.843,0.892,0.747,1.543,3.88,1.684,1.25,1.228,1.35,1.854,1.615,2.207,1.243,1.094,1.445,1.438,1.398,5.397,2.28,0.765,0.575,1.793,1.527,0.667,0.989,2.526,0.625,4.398,1.433,1.89,2.367,1.687,2.302,0.94,0.28,1.432,3.313,1.297,3.17,1.818,1.419,1.537,1.608,0.937,1.036,0.8,3.682,2.301,1.914,0.703,1.105,0.726,2.251,1.844,0.609,4.257,1.249,1.861,1.275,1.075,3.524,2.657,3.25,2.892,4.13,3.255,1.485,2.248,0.742,1.61,1.694,3.395,2.117,1.263,1.425,2.355,0.926
353,1.285,2.631,6.396,0.913,1.549,1.68,1.149,1.51,1.538,1.76,2.52,1.562,2.601,2.227,1.513,2.65,1.666,3.427,0.313,0.674,1.796,1.897,1.457,1.081,1.535,1.66,1.593,2.786,1.323,1.3,0.882,1.018,1.481,1.79,6.691,2.649,0.883,0.902,1.351,0.518,1.154,1.699,1.819,0.845,2.678,2.802,1.483,1.681,0.916,1.611,0.426,1.475,0.756,5.267,1.322,2.895,1.366,1.288,1.127,1.914,1.325,0.797,1.416,4.064,4.031,1.716,2.455,1.391,1.5,1.94,2.451,0.574,2.594,2.363,2.084,2.181,1.846,3.933,1.894,2.666,3.182,2.166,2.024,3.434,1.845,0.542,1.555,3.126,2.992,1.619,1.35,1.926,1.565,1.079
354,0.956,2.312,1.813,1.612,1.908,2.437,1.214,2.876,1.507,1.318,1.312,1.603,2.394,1.688,1.411,2.381,2.25,1.537,1.436,0.297,1.735,3.164,2.154,1.35,1.538,1.283,1.513,1.258,2.452,0.329,1.403,0.703,0.452,1.646,5.183,3.073,0.427,0.738,1.449,0.752,0.662,1.406,1.047,1.122,1.853,1.475,1.788,1.1,1.028,1.363,0.599,0.631,0.522,2.262,1.839,1.348,1.487,0.756,1.25,0.698,1.235,0.914,1.753,2.878,3.955,1.452,3.024,1.302,1.684,2.549,2.127,0.546,2.918,1.246,1.524,1.586,1.758,4.195,1.784,2.362,2.526,3.569,2.928,2.818,2.114,0.588,1.309,2.661,2.46,0.738,1.421,1.622,1.537,1.049
355,1.244,0.906,2.105,1.034,1.038,1.682,2.307,1.744,1.26,1.332,2.818,1.461,2.5,1.303,1.224,2.161,2.132,1.084,0.768,0.729,1.552,1.661,1.589,0.806,1.229,1.389,1.35,0.75,1.474,0.667,0.936,0.553,0.29,1.162,3.453,1.812,0.621,0.618,1.772,0.976,0.749,0.667,0.787,0.928,2.089,1.826,0.583,2.631,0.996,1.113,1.489,0.379,0.472,1.273,1.738,2.416,1.348,0.662,1.175,0.413,1.286,0.906,0.911,3.177,2.131,2.386,1.821,1.169,1.109,1.419,2.178,0.491,1.731,2.703,2.119,0.864,2.192,2.424,2.242,1.654,1.527,1.502,1.693,1.597,1.689,0.551,2.118,1.887,1.325,0.942,1.098,1.301,1.48,1.079
356,2.298,0.772,2.886,0.701,1.246,1.116,1.044,1.541,4.348,1.795,1.859,1.177,1.294,1.576,0.868,1.79,1.798,0.784,0.533,0.374,0.953,0.988,1.33,0.633,1.231,1.062,1.208,0.754,2.059,0.412,0.978,1.02,0.508,1.79,2.4,3.311,1.181,0.499,1.48,0.974,0.847,0.962,1.409,0.544,1.628,1.176,1.567,1.479,0.77,1.331,0.817,0.84,1.441,2.574,1.255,1.421,1.453,0.572,1.006,1.272,1.145,1.146,0.806,2.333,1.399,0.895,1.243,0.858,1.086,1.289,1.535,0.355,2.994,1.269,1.161,0.752,1.724,3.204,1.546,2.146,2.457,2.034,1.511,2.069,2.509,0.609,1.933,1.713,0.744,0.701,1.016,0.961,1.161,1.453
357,1.243,1.33,2.139,0.716,1.327,1.826,1.763,1.92,1.907,2.586,1.468,1.653,1.601,1.073,0.799,1.491,1.595,1.606,0.915,0.523,1.388,1.963,0.949,1.39,1.135,0.975,1.537,1.247,1.484,0.257,0.727,0.572,0.359,1.286,1.504,1.564,0.555,1.155,0.934,0.657,0.571,0.432,1.053,0.43,0.903,0.958,1.684,0.935,0.827,1.347,0.552,0.391,1.535,1.579,0.858,3.045,3.051,0.719,1.241,0.76,1.633,0.659,0.889,1.671,2.324,0.805,0.869,1.224,1.5,2.25,2.096,0.303,3.031,0.739,0.694,0.767,1.386,2.458,1.638,2.004,2.106,1.486,1.262,1.969,1.433,0.457,2.138,1.496,1.874,0.463,1.049,1.126,1.016,0.939
358,0.763,0.77,1.418,0.89,0.889,0.989,1.291,1.36,1.137,3.572,2.053,1.261,1.812,1.379,1.263,1.421,1.606,1.033,0.578,0.617,1.233,1.142,1.082,0.73,0.895,0.964,0.716,1.258,1.357,0.27,0.872,1.324,0.265,0.963,1.221,1.673,0.662,2.097,1.569,0.793,0.864,0.347,1.448,0.33,0.94,0.974,0.712,1.304,0.609,1.056,1.187,0.269,0.893,1.428,1.925,4.021,2.13,1.174,1.027,1.087,0.687,0.712,0.826,1.489,3.121,0.52,1.052,0.962,1.789,1.096,1.86,0.269,1.539,1.196,0.498,1.389,0.974,1.942,1.692,1.444,2.096,1.753,3.332,2.062,1.636,0.285,1.296,1.44,1.468,0.479,0.796,0.944,0.557,0.636
359,0.471,0.726,1.537,0.877,1.343,0.846,1.759,1.625,1.145,1.589,1.481,1.34,0.843,0.974,1.309,1.87,1.14,1.585,0.582,0.586,0.948,0.898,1.034,0.334,1.312,0.887,0.498,0.64,1.388,0.21,0.86,0.63,0.234,0.574,1.843,1.148,0.352,1.477,2.422,0.999,0.567,0.467,0.83,0.284,0.61,0.9,0.549,0.834,0.491,0.461,0.8,0.208,0.584,1.206,0.972,3.958,0.812,0.621,1.129,1.631,1.289,0.627,0.769,1.473,1.468,0.415,1.942,0.858,1.089,0.951,1.422,1.712,1.469,0.755,0.549,1.252,0.932,2.066,0.979,1.246,1.739,1.255,2.684,1.629,1.958,0.47,0.931,1.32,1.521,1.27,0.95,0.791,2.228,0.422
360,1.029,0.416,1.29,0.676,0.96,1.137,1.215,1.098,1.04,0.717,1.864,1.348,1.441,1.264,0.646,2.035,0.689,2.211,0.31,0.408,0.972,0.648,0.454,0.897,0.787,0.515,0.718,0.616,0.924,0.12,0.601,0.62,0.2,0.502,1.16,1.559,0.531,0.998,1.699,1.218,0.597,0.458,0.388,0.279,0.528,0.684,0.806,0.546,0.349,1.023,0.544,0.377,0.521,1.373,1.077,2.342,0.562,0.503,0.945,0.525,0.971,0.548,0.627,1.673,1.404,1.098,0.798,0.805,1.306,1.693,2.047,0.692,1.626,0.577,0.875,0.818,1.038,1.612,3.035,1.077,1.722,1.229,3.166,1.891,2.28,0.63,0.841,1.453,1.22,0.594,0.472,1.106,0.83,0.29
361,1.441,0.353,1.199,1.554,1.51,1.399,2.496,1.087,2.036,2.165,1.247,1.105,1.216,1.148,1.277,1.591,1.545,1.373,0.297,0.792,1.052,0.98,0.804,0.65,0.971,1.352,0.561,1.199,1.035,0.128,0.926,0.681,0.261,1.018,0.973,1.596,0.276,0.762,1.152,0.721,0.841,0.448,0.371,0.54,0.653,1.314,0.38,0.885,0.278,0.599,0.291,0.316,0.596,1.174,0.854,0.997,1.801,0.932,1.01,0.736,0.805,0.594,0.79,1.263,1.352,0.882,1.37,1.207,1.007,1.815,1.943,0.729,1.835,1.236,0.959,0.747,1.308,2.224,1.721,1.09,1.692,1.11,2.949,1.391,1.638,0.6,1.563,1.404,0.836,0.399,1.136,1.053,0.814,0.6
362,2.558,1.758,3.672,1.174,0.638,1.129,1.212,0.578,1.209,1.401,0.731,1.147,1.725,1.675,1.069,1.215,1.851,0.789,0.74,0.529,0.975,1.075,0.653,0.432,1.164,1.078,0.604,0.806,2.026,0.862,0.553,0.399,0.241,0.557,1.761,1.422,0.55,0.717,1.486,0.773,0.598,1.233,0.981,0.318,0.717,0.727,0.527,1.02,1.102,0.696,1.162,0.48,0.58,1.861,1.45,0.654,1.95,1.075,0.967,0.354,0.762,1.427,1.121,1.255,1.464,1.292,0.875,0.927,0.898,1.231,1.995,0.725,1.241,0.685,1.19,1.445,0.681,2.134,1.189,0.866,1.475,3.717,1.727,1.288,0.788,0.629,1.233,1.476,1.224,0.352,1.028,0.604,0.483,0.366
363,1.192,1.079,1.758,2.49,1.211,0.724,1.615,1.417,3.88,0.762,0.665,1.118,1.716,1.722,0.934,1.285,0.99,0.52,0.66,0.384,0.99,0.91,0.926,0.955,0.848,0.897,0.713,0.526,1.021,0.384,0.61,0.612,0.24,0.387,1.544,1.514,0.56,0.581,1.481,0.882,1,0.548,0.82,0.193,0.56,0.703,0.626,1.199,0.942,0.56,0.58,0.477,0.621,1.248,2.222,0.781,1.252,1.044,1.017,0.638,0.489,0.724,1.205,1.223,1.292,0.788,1.425,1.008,1.352,1.505,1.625,0.426,0.969,0.64,1.494,1.279,0.952,2.045,1.384,0.755,1.617,1.739,1.154,1.187,1.168,0.642,1.116,1.455,1.592,0.27,0.875,0.571,1.383,0.739
364,1.258,0.466,1.927,1.514,0.801,0.689,1.039,1.834,2.008,0.829,0.808,1.211,1.557,1.314,1.469,1.438,2.091,0.448,0.524,0.374,1.048,1.001,0.571,0.758,0.773,0.507,0.543,0.393,1.205,0.558,1.235,0.56,1.431,0.644,1.533,1.149,0.337,0.49,1,0.601,0.982,0.24,0.541,0.536,0.598,0.818,0.569,0.683,0.663,0.427,0.389,0.338,0.621,2.107,1.272,2.919,0.83,0.558,0.754,0.591,1.126,0.769,1.353,2.219,1.179,0.687,1.015,0.625,0.792,1.51,1.628,0.275,1.741,1.396,1.06,1.162,0.831,1.799,1.819,0.742,0.973,1.099,1.437,1.022,0.817,0.455,1.68,1.339,1.117,1.345,1.114,1.249,0.575,0.422
365,0.807,0.757,4.371,1.229,0.766,1.477,2.021,0.99,1.271,0.857,1,1.121,2.306,0.822,1.294,1.359,1.816,1.75,0.537,0.394,0.825,0.785,0.486,0.585,0.93,0.725,0.466,0.338,2.843,1.151,0.581,0.449,0.71,1.761,1.383,1.109,0.385,0.462,1.045,0.707,0.679,0.156,0.912,0.251,0.712,0.665,0.629,0.481,1.055,0.453,0.383,0.738,0.58,1.43,1.146,2.595,0.808,0.385,0.925,1.109,0.578,0.329,1.186,1.422,1.227,0.615,0.357,0.7,1.29,1.439,4.475,0.208,1.296,0.847,0.867,0.817,0.853,1.329,0.828,2.437,1.424,2.49,1.212,1.745,1.218,0.866,1.453,1.129,1.139,1.09,0.935,0.546,0.565,0.678
366,0.576,1.067,1.574,0.854,1.555,1.379,2.664,0.956,1.389,1.646,1.251,1.236,1.092,1.364,1.061,1.476,2.064,1.147,0.968,0.181,1.156,0.547,0.46,0.921,0.471,0.723,0.722,2.328,1.729,0.468,0.866,0.454,0.452,1.31,1.286,1.015,0.285,0.405,0.839,0.466,0.683,0.273,0.548,0.472,0.573,0.942,0.669,0.432,0.907,0.906,1.473,0.323,0.456,1.689,0.72,1.329,0.589,0.294,0.747,0.913,0.521,0.78,0.74,1.38,0.938,0.426,1.535,1.083,1.093,1.063,3.096,0.185,1.364,0.76,0.772,0.627,0.449,1.305,1.095,2.427,1.086,1.997,1.574,1.782,1.326,0.629,1.294,1.219,1.428,0.731,0.877,0.664,1.257,0.622
367,0.506,0.653,1.165,1.714,0.857,1.062,2.815,0.911,0.949,2.105,2.025,1.335,0.832,1.758,0.924,1.599,1.423,0.958,0.317,0.354,1.02,0.574,0.9,0.894,1.389,0.412,1.019,1.144,1.678,0.427,0.567,0.824,1.003,0.675,1.228,0.791,0.144,0.481,1.135,1.056,0.512,0.486,0.982,0.292,0.718,0.619,0.53,1.207,0.946,1.243,0.966,0.381,1.724,1.46,0.813,0.815,0.697,0.254,0.79,0.513,0.588,0.284,0.549,1.406,1.121,0.321,0.752,0.679,1.284,0.798,2.37,0.152,0.749,1.898,0.641,0.519,0.311,1.456,1.119,1.841,0.735,1.566,1.217,1.24,1.476,0.206,1.629,1.232,1.476,0.747,0.631,0.896,0.601,0.54
368,0.458,0.493,1.859,1.132,0.944,1.348,1.877,0.918,1.109,0.898,1.89,1.282,1.283,0.781,1.058,0.977,1.408,1.005,0.237,0.21,0.87,1.154,0.424,1.093,0.968,1.918,0.6,0.736,1.527,0.258,0.758,0.506,0.55,1.141,0.908,1.756,0.168,0.885,1.096,0.554,0.357,0.326,0.657,0.253,0.699,0.547,0.955,1.316,0.925,0.864,0.421,0.257,0.968,1.686,1.88,2.327,0.529,0.204,0.852,0.825,0.737,1.015,0.621,0.757,1.244,1.008,0.493,0.72,1.573,0.632,1.817,0.958,0.622,1.019,0.434,0.524,0.65,1.087,1.314,1.398,1.2,0.973,1.267,1.275,1.692,0.276,1.984,1.036,1.602,0.65,0.771,1.05,1.112,0.583
369,0.437,1.006,1.146,0.706,0.687,1.506,0.88,1.073,1.896,1.267,2.271,1.426,1.893,0.997,1.13,1.369,0.925,2.177,0.267,0.466,1.093,0.951,0.703,0.783,0.854,0.686,0.489,0.501,1.599,0.546,0.656,0.496,1.056,0.648,0.906,1.42,0.169,0.864,1.033,0.848,0.28,0.206,0.389,0.225,2.142,0.495,0.68,0.985,0.7,0.763,0.334,0.228,0.651,1.454,1.17,2.636,0.973,1.17,0.896,0.494,0.594,0.485,0.692,0.915,2.696,1,1.705,0.226,0.86,1.468,1.403,0.792,0.449,1.249,0.467,0.483,0.619,1.89,1.169,0.985,1.186,0.966,1.064,1.188,0.977,0.448,1.152,1.16,1.081,0.448,0.884,0.945,0.535,0.388
370,0.517,0.614,1.026,0.513,1.305,0.993,0.833,1.015,2.748,1.777,1.285,1.146,1.079,1.518,1.429,1.344,1.319,1.124,0.392,0.744,1.022,0.706,0.346,0.4,0.907,0.527,0.548,0.47,1.071,0.426,0.902,0.951,0.473,0.41,1.138,0.753,0.249,1.35,1.07,0.575,0.37,0.582,0.573,0.186,1.138,0.557,0.896,0.615,1.244,0.476,0.532,0.228,0.694,1.237,1.017,1.547,0.666,0.995,1.072,0.324,0.41,0.485,0.76,1.276,1.879,0.596,1.038,0.794,1.406,1.193,1.297,0.692,0.438,0.666,1.186,0.462,0.432,1.352,0.899,0.809,1.201,1.3,1.1,0.991,1.288,0.848,1.605,0.992,0.824,0.339,0.499,0.434,0.402,0.574
371,0.458,0.516,1.325,0.487,2.219,0.763,0.956,0.923,2.206,1.214,1.678,1.399,1.271,1.342,1.149,1.239,1.919,1.21,0.548,0.21,0.919,1.809,1.069,0.868,0.495,0.345,0.861,0.501,0.977,0.532,0.622,0.969,0.266,0.363,1.415,0.797,0.274,1.193,0.986,0.37,1.315,0.385,0.352,0.416,0.937,0.827,0.592,0.475,0.587,0.289,0.656,1.011,0.526,2.56,0.642,2.653,0.731,0.665,0.96,0.706,0.306,0.492,0.589,1.904,1.942,0.664,0.628,0.755,0.788,0.944,1.1,0.406,0.41,0.461,0.87,0.402,0.66,1.422,1.014,1.55,1.791,1.297,0.954,3.493,0.799,0.353,1.334,0.974,1.34,0.273,0.612,0.371,0.489,0.765
372,0.348,0.656,1.022,0.394,0.677,1.468,1.666,1.052,1.446,1.474,1.813,1.293,0.863,0.919,0.882,1.329,0.899,1.299,0.436,0.309,0.961,1.478,0.561,0.456,0.364,0.731,1.43,0.92,0.952,0.638,0.486,0.477,0.372,0.469,0.933,0.787,0.128,0.848,1.359,0.614,0.982,0.775,0.285,0.372,0.614,0.711,0.52,0.379,0.439,0.643,0.494,0.643,0.848,1.393,0.668,1.453,0.582,0.683,0.612,1.173,0.813,0.679,0.605,1.163,1.132,0.434,0.446,0.437,1.464,1.143,0.953,0.93,0.79,1.243,0.637,0.351,0.804,0.96,1.169,2.082,0.941,1.443,0.941,1.521,1.179,0.554,1.043,0.852,1.824,0.251,0.695,0.26,0.574,1.35
373,1.451,0.605,1.088,0.678,0.385,1.004,1.605,0.885,0.879,0.746,1.717,1.101,0.985,0.901,0.808,0.956,0.981,1.44,0.225,0.326,1.121,1.015,0.545,0.673,0.697,1.01,0.605,1.069,1.222,0.433,0.695,0.644,0.476,0.426,0.768,1.681,0.557,0.656,1.13,0.769,0.704,0.31,0.196,0.316,0.58,0.509,0.793,0.376,0.339,0.558,0.762,0.549,0.596,1.554,1.418,0.821,0.478,0.723,0.679,0.61,0.479,0.607,0.637,2.021,0.819,0.438,1.687,0.668,1.063,1.137,0.847,0.572,0.872,0.919,0.496,0.309,1.036,1.055,1.079,1.834,1.131,1.394,0.813,1.795,1.168,0.239,0.747,1.144,1.247,0.213,0.413,0.29,1.06,0.572
374,1.191,0.423,0.846,0.608,1.003,2.036,1.194,1.048,0.666,1.79,0.922,0.852,1.088,0.824,1.092,1.54,0.606,0.787,0.514,0.299,0.909,0.712,0.957,0.662,1.128,0.436,0.737,0.699,1.114,0.321,0.601,0.475,0.361,0.359,0.697,1.086,0.331,0.543,1.311,0.672,0.501,0.319,1.492,0.189,0.799,0.39,0.584,1.604,0.548,0.462,0.823,0.341,0.663,1.577,0.657,0.705,0.329,0.91,0.795,0.485,0.355,0.764,0.646,1.164,0.897,0.417,1.059,0.622,1.042,0.977,1.096,0.373,0.528,0.655,1.124,0.335,0.577,1.369,1.591,1.71,1.139,2.176,0.825,1.765,1.309,0.299,0.586,1.151,1.631,0.26,0.592,0.442,0.7,0.36
375,0.942,0.74,0.788,0.75,0.687,1.313,0.986,0.611,1.086,1.026,0.648,1.344,0.943,1.221,1.319,0.936,1.231,0.544,0.374,0.167,1.466,0.509,0.677,0.517,1.084,0.34,0.803,0.502,0.71,0.501,0.615,0.568,0.22,0.426,0.628,1.31,0.555,0.54,1.345,0.916,0.663,0.216,0.931,0.598,0.595,1.208,0.527,1.105,0.694,0.72,0.617,0.398,0.597,1.068,0.451,0.694,0.282,0.887,0.915,0.787,0.261,0.694,0.414,2.219,1.986,0.756,0.621,0.348,1.165,1.5,2.138,0.322,0.473,1.303,0.735,4.568,0.816,2.273,1.394,2.612,1.295,1.64,0.741,1.669,0.925,0.236,1.407,0.976,1.21,0.22,0.557,0.364,0.686,0.342
376,0.528,0.551,0.802,1.009,0.725,1.494,1.296,0.6,2.359,1.603,0.71,0.957,2.095,1.658,0.949,1.399,1.277,1.523,0.447,0.261,1.528,0.535,0.541,0.488,0.878,0.272,0.824,0.391,0.717,0.345,0.576,0.359,0.222,0.518,0.906,1.751,0.369,0.468,1.133,0.957,0.748,0.259,1.266,0.263,0.481,1.42,0.561,0.563,0.521,0.441,0.635,0.273,1.247,1.445,0.53,0.531,0.295,0.615,0.77,0.816,0.219,0.711,0.513,1.197,1.552,0.605,0.573,0.634,0.933,1.032,1.637,0.19,0.853,0.949,0.675,4.309,0.697,1.398,0.916,2.069,0.672,1.502,0.681,0.95,0.782,0.533,1.467,0.861,0.834,0.192,0.857,0.391,1.699,0.35
377,0.368,0.545,0.655,0.746,0.868,0.894,1.124,0.857,2.104,1.214,0.54,0.989,0.938,1.331,0.605,1.003,1.023,0.921,0.44,0.39,1.796,0.633,0.388,0.268,0.867,0.789,0.52,0.43,0.975,0.328,0.748,0.67,0.626,0.685,1.515,1.939,0.261,0.412,1.484,0.844,0.471,0.85,0.867,0.477,0.438,0.914,0.559,0.655,0.612,0.548,0.415,0.502,1.4,1.83,0.544,0.837,0.333,0.458,1.11,1.12,1.196,0.642,1.19,1.137,1.319,0.449,0.403,0.275,1.337,1.026,1.463,0.216,3.084,0.651,0.877,2.537,0.457,0.855,1.24,1.343,1.117,1.208,0.652,1.751,1.065,0.646,1.348,1.127,0.626,0.17,0.523,1.069,0.959,1.469
378,1.654,0.504,0.859,0.618,0.717,0.59,0.846,0.709,1.452,0.845,1.944,0.855,1.163,0.612,0.801,1.028,1.071,0.766,0.456,0.621,1.21,0.403,1.499,0.577,0.509,0.575,0.514,1.314,2.091,0.568,0.567,0.585,0.717,0.635,1.45,4.207,0.416,0.367,1.539,0.491,0.347,0.498,0.431,0.277,0.371,0.752,0.705,1.669,1.024,1.142,0.273,0.375,0.837,1.546,0.978,1.523,1.967,0.543,1.087,0.729,1.252,1.078,1.064,1.344,3.371,1.02,0.446,0.764,0.967,1.669,1.209,0.506,2.58,0.499,1.071,1.335,0.396,1.08,1.62,1.336,1.059,1.409,0.618,1.82,1.299,0.285,0.814,1.115,1.305,0.155,0.659,0.758,1.701,0.614
379,0.698,0.713,0.697,0.495,1.259,0.677,1.04,1.229,2.67,1.162,1.362,1.22,2.045,1.431,1.72,1.069,0.679,1.22,0.564,0.354,1.072,1.213,1.179,0.558,0.413,0.786,0.798,1.632,1.512,0.737,0.599,0.944,0.444,0.644,1.144,2.358,0.454,0.787,1.004,1.437,1.141,0.4,0.377,0.267,0.372,0.938,0.469,1.207,0.68,0.466,0.212,0.635,0.887,2.285,0.748,1.938,1.176,1.809,0.979,0.719,0.464,0.436,0.576,2.017,2.57,0.807,1.191,0.713,1.115,1.074,1.32,0.351,3.666,0.321,1.082,1.308,0.593,2.783,1.607,2.292,1.185,1.254,0.942,1.182,1.169,0.179,0.76,0.97,1.527,0.281,0.864,0.573,0.592,0.542
380,1.042,1.656,0.637,0.622,1.676,1.497,0.878,1.17,2.518,1.217,0.896,1.514,1.424,1.246,1.909,1.639,0.608,1.023,0.378,0.139,1.56,1.175,0.674,0.834,1.442,1.036,0.842,0.878,2.079,0.418,0.794,0.635,0.333,0.988,0.942,2.081,0.221,4.007,0.92,0.948,0.603,0.486,1.27,0.504,0.361,2.254,0.281,1.665,0.633,0.886,0.656,0.471,0.673,1.13,0.905,1.187,0.931,0.966,0.907,0.898,0.97,0.474,0.599,1.881,1.77,1.732,0.992,0.607,1.555,2.04,1.46,1.157,5.191,1.044,0.918,1.289,0.635,2.049,2.128,3.646,1.724,3.893,3.748,6.155,2.393,0.908,0.715,1.406,1.263,0.241,1.494,1.19,0.602,0.449
381,0.572,1.166,0.895,0.764,1.657,1.259,1.56,1.108,2.216,1.726,0.964,1.549,0.851,1.177,1.324,1.245,0.958,1.235,0.384,0.291,1.563,0.554,0.852,0.41,0.682,0.81,1.506,0.826,2.033,0.922,1.166,1.206,0.418,0.834,1.355,1.39,0.421,3.073,1.377,0.748,1.393,0.369,1.466,0.59,0.315,2.1,1.021,1.441,0.789,0.348,0.418,1.381,0.748,0.787,1.752,0.809,0.74,0.512,1.27,2.106,0.646,1.369,0.934,2.418,1.572,0.931,1.627,1.186,1,2.487,2.47,0.691,1.495,1.891,0.534,1.298,0.819,2.392,1.349,3.709,2.173,2.416,2.785,1.868,2.08,0.579,2.364,2.455,1.749,1.582,1.011,0.913,2.227,0.558
382,0.582,0.537,3.069,1.089,1.25,0.849,1.328,2.344,1.682,1.214,1.442,1.847,1.445,1.659,1.758,1.904,1.797,1.393,0.24,0.177,1.424,1.338,1.296,1.608,0.937,0.738,0.58,2.259,1.132,0.674,0.935,1.69,0.419,0.804,2.502,2.142,1.029,1.534,2.094,1.016,1.134,1.07,0.689,0.527,0.402,1.463,0.683,1.365,1.171,0.466,0.699,0.919,0.592,1.839,0.973,1.887,1.192,0.638,1.175,0.809,0.419,0.889,0.755,1.179,3.096,2.82,1.372,1.187,2.002,0.98,1.884,0.749,2.082,1.35,1.619,2.39,0.797,2.652,1.341,2.454,1.731,2.522,3.502,2.399,2.013,0.462,1.897,2,1.834,2.705,1.117,0.643,2.056,1.174
383,0.935,1.305,1.895,0.951,2.073,1.549,1.485,1.834,1.863,1.772,3.159,1.572,1.719,2.338,2.489,1.79,1.841,1.662,0.2,0.667,1.763,0.957,2.444,0.799,0.768,1.101,0.991,1.23,1.65,0.737,1.03,0.449,0.287,1.141,2.87,1.373,0.62,1.03,2.637,1.637,1.47,0.791,1.742,0.648,0.563,1.716,0.709,1.104,0.974,1.393,0.495,0.344,0.466,2.23,1.34,1.264,1.007,2.182,1.359,0.479,0.767,1.231,0.615,2.285,2.186,1.947,0.72,1.286,1.571,1.117,1.415,0.509,2.068,0.816,0.915,1.453,1.126,2.689,1.931,2.738,2.099,1.678,2.324,3.094,4.007,0.665,2.111,1.578,1.582,1.345,0.725,0.603,1.275,0.693
384,0.896,1.057,1.613,1.682,1.986,1.395,1.197,1.837,2.892,1.542,2.483,1.062,1.593,1.419,2.031,1.876,1.279,1.121,0.654,0.514,1.2,1.021,1.83,0.985,0.533,1.289,1.084,0.777,1.182,1.164,1.134,0.855,0.763,0.958,2.303,1.354,0.842,1.095,1.969,1.412,1.438,1.046,0.992,0.55,0.925,2.768,0.749,2.127,1.265,0.685,1.325,0.201,0.771,1.879,0.991,0.949,2.052,1.041,1.32,0.742,0.549,1.443,0.452,2.479,2.553,1.543,1.473,1.259,1.779,2.027,1.143,0.351,4.842,1.426,0.608,1.737,1.041,2.907,1.715,2.133,1.662,1.599,2.058,1.998,0.889,0.37,1.347,1.453,1.314,0.988,1.275,1.276,0.761,0.619
385,1.171,1.226,2.215,2.743,1.889,2.405,1.398,1.527,2.058,1.79,1.587,1.64,2.673,1.541,1.219,1.462,1.568,1.592,1.103,0.474,1.487,3.797,0.424,1.335,1.233,1.738,1.343,0.824,2.077,1.742,1.117,1.463,0.944,1.568,1.277,1.813,0.436,0.897,2.376,0.938,1.352,0.705,0.658,1.123,1.276,1.436,1.692,0.889,0.816,0.895,0.556,0.449,3.241,2.783,2.215,0.614,3,0.843,1.482,0.962,1.288,0.956,0.449,1.529,2.214,3.115,1.641,1.112,1.459,1.606,1.503,0.534,1.67,1.956,0.618,2.245,0.949,2.586,2.016,2.25,2.088,1.132,2.13,1.988,1.909,0.854,1.908,1.261,2.682,1.627,1.275,0.921,1.617,1.32
